latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-6.0643,-78.9083,316.7,1,1,2004-01-10,1847,Aqua,MODIS,29,6.2,287.7,7.8,D,0
-7.78,-79.203,324.1,1.1,1,2004-01-10,1847,Aqua,MODIS,32,6.2,301.3,8.6,D,0
-5.8625,-78.8472,316.3,1,1,2004-01-10,1847,Aqua,MODIS,46,6.2,293,8.2,D,0
-7.7813,-79.2126,327.3,1.1,1,2004-01-10,1847,Aqua,MODIS,66,6.2,302.1,12.2,D,0
-6.501,-79.0755,322.9,1,1,2004-01-10,1847,Aqua,MODIS,69,6.2,298.5,15.7,D,0
-6.3833,-76.9041,322.5,1,1,2004-01-10,1847,Aqua,MODIS,77,6.2,294.2,15.3,D,0
-7.0163,-76.374,316.7,1.1,1,2004-01-10,1847,Aqua,MODIS,53,6.2,288.7,8.7,D,0
-6.7666,-76.375,321.7,1.1,1,2004-01-10,1847,Aqua,MODIS,76,6.2,292.6,13.2,D,0
-6.9878,-76.4358,318.8,1.1,1,2004-01-10,1847,Aqua,MODIS,43,6.2,294.5,8.7,D,0
-5.8149,-78.6415,327.2,1,1,2004-01-10,1847,Aqua,MODIS,66,6.2,301,13.8,D,0
-5.8328,-78.6387,320.7,1,1,2004-01-10,1847,Aqua,MODIS,30,6.2,299.9,7.8,D,0
-5.4309,-78.529,315.1,1,1,2004-01-10,1848,Aqua,MODIS,48,6.2,296.7,6.4,D,0
-6.2028,-78.3887,315,4.5,2,2004-01-11,1930,Aqua,MODIS,50,6.2,285.8,75.2,D,0
-6.2011,-78.3954,315.7,4.5,2,2004-01-11,1930,Aqua,MODIS,46,6.2,285.3,76.8,D,0
-5.2321,-80.0756,319.2,1,1,2004-01-12,1546,Terra,MODIS,46,6.2,295.2,5.8,D,0
-7.934,-79.2354,341.2,1,1,2004-01-12,1546,Terra,MODIS,91,6.2,298.3,38.4,D,0
-6.8601,-79.8477,324.1,1.8,1.3,2004-01-12,1835,Aqua,MODIS,76,6.2,299.1,21.9,D,0
-6.7529,-79.8213,325.8,1.7,1.3,2004-01-12,1835,Aqua,MODIS,78,6.2,302.1,20.6,D,0
-6.7548,-79.8103,330.8,1.7,1.3,2004-01-12,1835,Aqua,MODIS,82,6.2,301.9,34.2,D,0
-6.7508,-79.8057,333.3,1.7,1.3,2004-01-12,1835,Aqua,MODIS,85,6.2,301.8,42.8,D,0
-13.2184,-73.7136,331.1,4.4,1.9,2004-01-13,1916,Aqua,MODIS,70,6.2,300.2,179.7,D,0
-13.2174,-73.7159,328.6,4.4,1.9,2004-01-13,1916,Aqua,MODIS,64,6.2,300.6,153.7,D,0
-6.07,-77.5102,309.7,1,1,2004-01-14,1534,Terra,MODIS,50,6.2,288.2,7.8,D,0
-7.3237,-77.563,310.5,1,1,2004-01-14,1534,Terra,MODIS,65,6.2,291.3,7.1,D,0
-7.3251,-77.5539,310.8,1,1,2004-01-14,1534,Terra,MODIS,60,6.2,290.3,7.7,D,0
-7.0701,-76.2025,319.6,1.6,1.2,2004-01-14,1822,Aqua,MODIS,77,6.2,294.9,24.3,D,0
-7.3003,-74.9635,312.2,1.3,1.1,2004-01-14,1822,Aqua,MODIS,52,6.2,294.9,7.5,D,0
-7.3019,-74.9755,326.7,1.3,1.1,2004-01-14,1822,Aqua,MODIS,82,6.2,293.9,27.9,D,0
-7.295,-75.001,313.5,1.3,1.1,2004-01-14,1822,Aqua,MODIS,64,6.2,294.6,8.9,D,0
-7.2966,-75.013,316,1.3,1.1,2004-01-14,1822,Aqua,MODIS,71,6.2,294.8,12.9,D,0
-6.9851,-76.3413,327,1.6,1.3,2004-01-14,1822,Aqua,MODIS,81,6.2,293,34.8,D,0
-7.131,-76.3137,325,1.6,1.3,2004-01-14,1822,Aqua,MODIS,60,6.2,294,31.4,D,0
-7.129,-76.2989,324.9,1.6,1.3,2004-01-14,1822,Aqua,MODIS,70,6.2,294,31.4,D,0
-7.1382,-76.2826,324.6,1.6,1.3,2004-01-14,1822,Aqua,MODIS,54,6.2,292.6,29.8,D,0
-7.1387,-76.2918,329.2,1.6,1.3,2004-01-14,1822,Aqua,MODIS,79,6.2,293.9,42.2,D,0
-7.1382,-76.2013,313.5,1.6,1.2,2004-01-14,1822,Aqua,MODIS,62,6.2,290.9,15.6,D,0
-7.1401,-76.2159,320,1.6,1.3,2004-01-14,1822,Aqua,MODIS,73,6.2,290.7,27,D,0
-7.1421,-76.2311,332.1,1.6,1.3,2004-01-14,1822,Aqua,MODIS,0,6.2,288.4,54.4,D,0
-7.1294,-76.3088,331.2,1.6,1.3,2004-01-14,1822,Aqua,MODIS,86,6.2,294.2,47.3,D,0
-7.0212,-76.7604,313.7,1.8,1.3,2004-01-14,1823,Aqua,MODIS,39,6.2,285.3,19.1,D,0
-6.3535,-76.9176,314.9,1.8,1.3,2004-01-14,1823,Aqua,MODIS,71,6.2,288.2,26.2,D,0
-6.6851,-77.9256,305.8,2.2,1.4,2004-01-14,1823,Aqua,MODIS,41,6.2,281.9,18,D,0
-6.9688,-76.4803,312.8,1.7,1.3,2004-01-14,1823,Aqua,MODIS,38,6.2,291.7,10.6,D,0
-6.1832,-79.1529,311.6,2.7,1.6,2004-01-14,1823,Aqua,MODIS,59,6.2,282.7,38.5,D,0
-6.4253,-76.4353,318.5,1.6,1.3,2004-01-14,1823,Aqua,MODIS,67,6.2,283.2,27.4,D,0
-6.1804,-79.1319,315.5,2.6,1.6,2004-01-14,1823,Aqua,MODIS,66,6.2,286.2,47.4,D,0
-5.1566,-78.9761,308.5,2.5,1.5,2004-01-14,1823,Aqua,MODIS,52,6.2,282.8,17.6,D,0
-1.772,-74.7309,305,1.1,1.1,2004-01-14,1824,Aqua,MODIS,44,6.2,280.3,4.7,D,0
-6.196,-78.3737,302,1,1,2004-01-15,0352,Terra,MODIS,44,6.2,285.4,5.1,N,0
-10.6742,-77.8117,325,1.4,1.2,2004-01-15,1904,Aqua,MODIS,68,6.2,279.9,30.3,D,0
-7.6422,-79.2401,325.9,1.3,1.1,2004-01-15,1905,Aqua,MODIS,53,6.2,293.5,12,D,0
-5.9411,-78.817,338.5,1.4,1.2,2004-01-15,1906,Aqua,MODIS,85,6.2,303.9,47.9,D,0
-5.8576,-78.8079,325.3,1.4,1.2,2004-01-15,1906,Aqua,MODIS,42,6.2,306.1,15.3,D,0
-5.9607,-78.5877,328.7,1.5,1.2,2004-01-15,1906,Aqua,MODIS,52,6.2,309.3,25.9,D,0
-6.0699,-77.7927,321.7,1.7,1.3,2004-01-15,1906,Aqua,MODIS,72,6.2,288.4,33.9,D,0
-6.0757,-77.572,306,1.4,1.2,2004-01-16,1521,Terra,MODIS,51,6.2,274.6,13.3,D,0
-6.3969,-76.7509,308.3,3,1.7,2004-01-16,1810,Aqua,MODIS,25,6.2,288.6,22.6,D,0
-6.0178,-74.0743,309.5,1.8,1.3,2004-01-16,1810,Aqua,MODIS,47,6.2,289,13,D,0
-5.9763,-78.6908,304.5,1.1,1.1,2004-01-17,0340,Terra,MODIS,60,6.2,287.4,6.7,N,0
-6.7616,-76.1627,311.6,3.3,1.7,2004-01-17,1604,Terra,MODIS,65,6.2,291.3,44,D,0
-5.4935,-79.2498,318.9,1.8,1.3,2004-01-17,1604,Terra,MODIS,65,6.2,292.1,35.1,D,0
-5.4955,-79.2603,311.4,1.8,1.3,2004-01-17,1604,Terra,MODIS,32,6.2,292.8,23.1,D,0
-6.1147,-77.5128,312.5,2.5,1.5,2004-01-17,1604,Terra,MODIS,63,6.2,293,37.4,D,0
-6.1209,-77.5083,311.9,2.5,1.5,2004-01-17,1604,Terra,MODIS,52,6.2,293.7,33.7,D,0
-6.7581,-76.1689,310.9,3.3,1.7,2004-01-17,1604,Terra,MODIS,65,6.2,290.7,43.5,D,0
-7.5749,-79.112,333.5,1,1,2004-01-17,1853,Aqua,MODIS,60,6.2,309.4,17.2,D,0
-6.0523,-77.8793,345.3,1.1,1,2004-01-17,1853,Aqua,MODIS,92,6.2,303.9,49.6,D,0
-6.0334,-77.8149,330.8,1.1,1,2004-01-17,1853,Aqua,MODIS,82,6.2,303,23.9,D,0
-6.0827,-77.5847,318.6,1.1,1,2004-01-17,1853,Aqua,MODIS,56,6.2,302.8,9.9,D,0
-6.9225,-77.7752,323,1.1,1,2004-01-17,1853,Aqua,MODIS,69,6.2,304.1,15.2,D,0
-6.2031,-79.7423,335.8,1,1,2004-01-17,1853,Aqua,MODIS,81,6.2,313.9,12.9,D,0
-6.0637,-78.7732,321.1,1,1,2004-01-17,1853,Aqua,MODIS,53,6.2,307.5,7.4,D,0
-5.9258,-78.6469,333.1,1,1,2004-01-17,1853,Aqua,MODIS,82,6.2,317.5,16.3,D,0
-6.1754,-78.2771,315.8,1,1,2004-01-17,1853,Aqua,MODIS,53,6.2,301,9.5,D,0
-5.9245,-78.6379,334.8,1,1,2004-01-17,1853,Aqua,MODIS,82,6.2,315,18.8,D,0
-5.94,-78.6171,328.7,1,1,2004-01-17,1853,Aqua,MODIS,48,6.2,311.8,11,D,0
-6.2964,-77.5267,370.1,1.1,1,2004-01-17,1853,Aqua,MODIS,100,6.2,302,128.9,D,0
-6.3933,-77.434,325.2,1.1,1.1,2004-01-17,1853,Aqua,MODIS,64,6.2,302,18.6,D,0
-6.0924,-78.9076,328,1,1,2004-01-17,1853,Aqua,MODIS,75,6.2,310.3,11.9,D,0
-7.5762,-79.121,364,1,1,2004-01-17,1853,Aqua,MODIS,100,6.2,312,81.7,D,0
-6.0373,-77.9689,325.4,1.1,1,2004-01-17,1853,Aqua,MODIS,77,6.2,306.6,16.4,D,0
-5.9888,-77.8762,316.4,1.1,1,2004-01-17,1853,Aqua,MODIS,39,6.2,303,8.9,D,0
-6.3249,-78.9257,326.2,1,1,2004-01-17,1853,Aqua,MODIS,55,6.2,312.7,9,D,0
-6.0985,-77.6915,316.1,1.1,1,2004-01-17,1853,Aqua,MODIS,59,6.2,301.5,9.1,D,0
-5.8876,-77.8176,320.4,1.1,1,2004-01-17,1853,Aqua,MODIS,66,6.2,302.7,12.7,D,0
-6.0358,-76.8732,319.9,1.2,1.1,2004-01-17,1853,Aqua,MODIS,71,6.2,297.2,14.5,D,0
-6.0358,-77.6374,319.8,1.1,1,2004-01-17,1853,Aqua,MODIS,69,6.2,304.5,11.5,D,0
-6.0372,-77.6469,319.2,1.1,1,2004-01-17,1853,Aqua,MODIS,65,6.2,304,10.4,D,0
-6.0434,-76.9246,317.3,1.2,1.1,2004-01-17,1853,Aqua,MODIS,66,6.2,297.8,10,D,0
-8.3661,-78.7228,334.2,1,1,2004-01-17,1853,Aqua,MODIS,80,6.2,309.1,14.5,D,0
-6.6446,-76.5705,344.4,1.2,1.1,2004-01-17,1853,Aqua,MODIS,87,6.2,296.8,59.9,D,0
-6.3236,-78.9167,332.8,1,1,2004-01-17,1853,Aqua,MODIS,81,6.2,312.1,18.3,D,0
-6.35,-77.6984,315,1.1,1,2004-01-17,1853,Aqua,MODIS,55,6.2,298.6,10.4,D,0
-5.8733,-79.3068,341.8,1,1,2004-01-17,1853,Aqua,MODIS,88,6.2,313.7,29.7,D,0
-6.211,-78.3934,333.3,1,1,2004-01-17,1853,Aqua,MODIS,26,6.2,317.5,16.2,D,0
-5.6052,-77.9649,311.8,1.1,1,2004-01-17,1853,Aqua,MODIS,55,6.2,287.5,9.7,D,0
-5.9447,-78.0808,327.3,1.1,1,2004-01-17,1853,Aqua,MODIS,79,6.2,304.1,20.2,D,0
-5.9662,-78.8,321.9,1,1,2004-01-17,1853,Aqua,MODIS,28,6.2,306.5,8.4,D,0
-5.0314,-79.3451,324.6,1,1,2004-01-17,1854,Aqua,MODIS,68,6.2,298.5,18.1,D,0
-5.0481,-79.6522,322.4,1,1,2004-01-17,1854,Aqua,MODIS,65,6.2,302.9,12.3,D,0
-5.4218,-78.668,325.6,1,1,2004-01-17,1854,Aqua,MODIS,77,6.2,307.6,10.8,D,0
-4.8089,-80.4893,331,1,1,2004-01-17,1854,Aqua,MODIS,55,6.2,308.5,11.5,D,0
-5.3653,-79.1061,327.7,1,1,2004-01-17,1854,Aqua,MODIS,76,6.2,301.2,18.8,D,0
-5.3734,-78.7739,318.6,1,1,2004-01-17,1854,Aqua,MODIS,63,6.2,303.3,5.2,D,0
-5.126,-78.8494,332.9,1,1,2004-01-17,1854,Aqua,MODIS,85,6.2,306.7,24.3,D,0
-17.4877,-71.3438,309.1,2,1.4,2004-01-18,0543,Aqua,MODIS,76,6.2,288.4,29,N,0
-8.4531,-76.9683,313.5,2,1.4,2004-01-18,1510,Terra,MODIS,51,6.2,294.4,25.1,D,0
-6.4527,-76.3815,306.3,1.3,1.1,2004-01-19,0327,Terra,MODIS,68,6.2,286.2,9.3,N,0
-7.9248,-77.4003,300.1,1.5,1.2,2004-01-19,0327,Terra,MODIS,17,6.2,274.1,15.8,N,0
-7.7935,-79.1579,324.6,1.2,1.1,2004-01-19,1552,Terra,MODIS,61,6.2,306.8,10.2,D,0
-5.0629,-79.6538,316.7,1.1,1,2004-01-19,1552,Terra,MODIS,54,6.2,303.4,8.4,D,0
-5.4247,-79.3721,322.3,1.1,1,2004-01-19,1552,Terra,MODIS,71,6.2,301.4,15.2,D,0
-6.1067,-78.8279,314.5,1.2,1.1,2004-01-19,1552,Terra,MODIS,55,6.2,302.2,10.1,D,0
-5.9812,-78.9722,318.5,1.2,1.1,2004-01-19,1552,Terra,MODIS,50,6.2,304.4,11.7,D,0
-7.8048,-79.1485,336.6,1.2,1.1,2004-01-19,1552,Terra,MODIS,87,6.2,306.9,27.4,D,0
-6.105,-78.8399,314.3,1.2,1.1,2004-01-19,1552,Terra,MODIS,48,6.2,301.9,9.3,D,0
-7.8061,-79.1552,326.5,1.2,1.1,2004-01-19,1552,Terra,MODIS,74,6.2,304.7,10.1,D,0
-6.1033,-78.8325,320,1.2,1.1,2004-01-19,1552,Terra,MODIS,68,6.2,302.3,13.7,D,0
-6.9158,-76.1909,308.9,1.9,1.3,2004-01-19,1552,Terra,MODIS,45,6.2,292.4,9.3,D,0
-6.9181,-76.1741,308.6,1.9,1.3,2004-01-19,1552,Terra,MODIS,56,6.2,291.3,10.5,D,0
-5.9417,-78.6098,333.4,1.2,1.1,2004-01-19,1552,Terra,MODIS,85,6.2,303.4,33.2,D,0
-9.2391,-77.8633,312,1.5,1.2,2004-01-19,1553,Terra,MODIS,51,6.2,296.5,10.7,D,0
-10.3953,-75.5431,309.5,2.4,1.5,2004-01-19,1553,Terra,MODIS,60,6.2,292.5,27.2,D,0
-17.4928,-71.3567,334.3,1.2,1.1,2004-01-19,1838,Aqua,MODIS,0,6.2,312.7,11.9,D,0
-6.2095,-78.3909,332.4,1.1,1.1,2004-01-19,1841,Aqua,MODIS,77,6.2,311.2,20,D,0
-6.1694,-76.0148,314.8,1,1,2004-01-19,1841,Aqua,MODIS,42,6.2,296.1,6.4,D,0
-6.4571,-76.4182,323.8,1,1,2004-01-19,1841,Aqua,MODIS,72,6.2,303.1,10.9,D,0
-5.0356,-79.1326,324.3,1.2,1.1,2004-01-19,1841,Aqua,MODIS,73,6.2,302.2,18.9,D,0
-6.8607,-76.3476,319.8,1,1,2004-01-19,1841,Aqua,MODIS,47,6.2,295.2,8.2,D,0
-6.0512,-79.1696,322.8,1.2,1.1,2004-01-19,1841,Aqua,MODIS,56,6.2,304.6,14.9,D,0
-6.5548,-76.3983,322.2,1,1,2004-01-19,1841,Aqua,MODIS,65,6.2,302.5,8.9,D,0
-6.0743,-76.3157,320,1,1,2004-01-19,1841,Aqua,MODIS,52,6.2,296.6,11.2,D,0
-7.228,-76.2144,325.5,1,1,2004-01-19,1841,Aqua,MODIS,79,6.2,297.5,17.2,D,0
-7.2702,-76.254,321.5,1,1,2004-01-19,1841,Aqua,MODIS,71,6.2,298.8,12.9,D,0
-5.1313,-79.7544,330.7,1.3,1.1,2004-01-19,1841,Aqua,MODIS,80,6.2,298.1,34.8,D,0
-6.7115,-76.2717,327.9,1,1,2004-01-19,1841,Aqua,MODIS,0,6.2,301.6,17,D,0
-6.7102,-76.2627,341.3,1,1,2004-01-19,1841,Aqua,MODIS,86,6.2,300.7,37.2,D,0
-6.7346,-76.5613,316.6,1,1,2004-01-19,1841,Aqua,MODIS,46,6.2,297.7,8,D,0
-5.7576,-74.7628,314.3,1.1,1,2004-01-19,1841,Aqua,MODIS,65,6.2,286.6,9.2,D,0
-6.504,-77.4626,313.8,1,1,2004-01-19,1841,Aqua,MODIS,49,6.2,300.1,5.5,D,0
-7.3037,-76.0961,318.1,1,1,2004-01-19,1841,Aqua,MODIS,71,6.2,297.5,10.5,D,0
-7.3024,-76.0872,317.2,1,1,2004-01-19,1841,Aqua,MODIS,69,6.2,297.8,9.3,D,0
-6.578,-76.3609,322.7,1,1,2004-01-19,1841,Aqua,MODIS,78,6.2,303.5,8.9,D,0
-6.9606,-76.0792,312.2,1,1,2004-01-19,1841,Aqua,MODIS,43,6.2,292.2,5.7,D,0
-7.3499,-76.6774,312.6,1,1,2004-01-19,1841,Aqua,MODIS,38,6.2,293.1,5.3,D,0
-7.3876,-78.3789,321.6,1.1,1.1,2004-01-19,1841,Aqua,MODIS,65,6.2,303.1,14.1,D,0
-7.389,-78.389,318.1,1.1,1.1,2004-01-19,1841,Aqua,MODIS,49,6.2,302.7,9.8,D,0
-7.0945,-76.1755,329.8,1,1,2004-01-19,1841,Aqua,MODIS,72,6.2,294.7,22.3,D,0
-6.3929,-76.6809,324.5,1,1,2004-01-19,1841,Aqua,MODIS,78,6.2,295.6,16.6,D,0
-5.3202,-78.8422,323,1.1,1.1,2004-01-19,1841,Aqua,MODIS,66,6.2,307.7,11.6,D,0
-6.6445,-76.3146,320.6,1,1,2004-01-19,1841,Aqua,MODIS,65,6.2,299.9,8.6,D,0
-5.8248,-78.5783,342.8,1.1,1.1,2004-01-19,1841,Aqua,MODIS,87,6.2,310.6,39.9,D,0
-5.8261,-78.5875,330.9,1.1,1.1,2004-01-19,1841,Aqua,MODIS,48,6.2,310.7,18.9,D,0
-5.8414,-78.3175,320.9,1.1,1,2004-01-19,1841,Aqua,MODIS,69,6.2,305.5,9.2,D,0
-6.8518,-76.3489,319.4,1,1,2004-01-19,1841,Aqua,MODIS,34,6.2,297.3,7.5,D,0
-7.0201,-76.3028,376,1,1,2004-01-19,1841,Aqua,MODIS,100,6.2,301,129,D,0
-6.7295,-76.3331,320.9,1,1,2004-01-19,1841,Aqua,MODIS,76,6.2,297.4,10,D,0
-5.84,-78.3076,324.8,1.1,1,2004-01-19,1841,Aqua,MODIS,75,6.2,306,13.6,D,0
-6.0266,-77.0157,315.7,1,1,2004-01-19,1841,Aqua,MODIS,51,6.2,297.1,7.3,D,0
-6.0677,-77.0467,315,1,1,2004-01-19,1841,Aqua,MODIS,44,6.2,297.5,6.2,D,0
-7.0482,-76.2438,332,1,1,2004-01-19,1841,Aqua,MODIS,74,6.2,293.9,23.9,D,0
-6.7771,-76.402,319.8,1,1,2004-01-19,1841,Aqua,MODIS,67,6.2,296.7,9.5,D,0
