latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-7.7034,-76.5043,315.2,1.1,1,2009-01-25,1842,Aqua,MODIS,71,6.2,295.5,9.3,D,0
-17.4984,-71.3536,328.2,1.2,1.1,2009-01-26,1453,Terra,MODIS,40,6.2,306,12,D,2
-17.489,-71.3488,313.5,1,1,2009-01-27,0615,Aqua,MODIS,87,6.2,278.8,14.5,N,2
-12.1099,-77.2004,313,1,1,2009-01-27,1535,Terra,MODIS,56,6.2,295.6,10.3,D,3
-12.1086,-77.2097,311.2,1,1,2009-01-27,1535,Terra,MODIS,47,6.2,295.2,9.1,D,3
-10.6733,-77.7135,333.4,2.3,1.5,2009-01-27,1829,Aqua,MODIS,85,6.2,296.3,72.7,D,0
-6.7241,-76.7553,310.8,1.7,1.3,2009-01-27,1830,Aqua,MODIS,35,6.2,287.4,11.8,D,0
-6.9392,-75.2161,314,1.3,1.2,2009-01-27,1830,Aqua,MODIS,54,6.2,291.8,13,D,0
-6.4171,-76.4344,313.1,1.6,1.2,2009-01-27,1830,Aqua,MODIS,55,6.2,293.1,14.7,D,0
-6.4153,-76.4213,316.1,1.6,1.2,2009-01-27,1830,Aqua,MODIS,68,6.2,294,19.1,D,0
-17.4941,-71.3505,328.2,1.6,1.2,2009-01-29,1524,Terra,MODIS,48,6.2,301.5,20.6,D,2
-13.8428,-76.4452,316.6,2.2,1.4,2009-02-01,1554,Terra,MODIS,34,6.2,297.3,42,D,3
-15.7087,-69.9008,316.5,1.5,1.2,2009-02-01,1846,Aqua,MODIS,47,6.2,290.2,20.4,D,0
-6.7094,-79.7843,332,1.3,1.1,2009-02-01,1848,Aqua,MODIS,84,6.2,282.8,39.7,D,0
-6.712,-79.7904,316.9,1.3,1.1,2009-02-01,1848,Aqua,MODIS,64,6.2,281.6,16.4,D,0
-6.7103,-79.7785,322.8,1.3,1.1,2009-02-01,1848,Aqua,MODIS,76,6.2,281.7,24.4,D,0
-4.8938,-80.8738,324.6,2.3,1.5,2009-02-02,1932,Aqua,MODIS,62,6.2,295,34.5,D,0
-8.2759,-74.769,311.1,1.4,1.2,2009-02-03,1540,Terra,MODIS,0,6.2,287.2,14.6,D,0
-7.2034,-76.2531,312.6,1.1,1.1,2009-02-03,1540,Terra,MODIS,65,6.2,293.2,7.6,D,0
-7.202,-76.263,325.6,1.1,1.1,2009-02-03,1540,Terra,MODIS,81,6.2,293.4,22.3,D,0
-6.6843,-76.431,331.8,1.1,1,2009-02-03,1540,Terra,MODIS,86,6.2,296.4,29.6,D,0
-7.1866,-76.2033,325.3,1.1,1.1,2009-02-03,1540,Terra,MODIS,81,6.2,291,22.7,D,0
-6.7496,-76.4159,318.6,1.1,1.1,2009-02-03,1540,Terra,MODIS,75,6.2,294.2,11.7,D,0
-6.6752,-79.4343,326.6,1,1,2009-02-03,1540,Terra,MODIS,71,6.2,296.6,14.3,D,0
-6.7115,-76.4814,328.7,1.1,1,2009-02-03,1540,Terra,MODIS,84,6.2,294.1,25.8,D,0
-10.929,-74.8803,306.8,1.5,1.2,2009-02-03,1541,Terra,MODIS,24,6.2,288,5,D,0
-15.0554,-75.0591,335.8,1.7,1.3,2009-02-03,1542,Terra,MODIS,73,6.2,309.8,34,D,0
-15.0595,-75.0274,334.3,1.7,1.3,2009-02-03,1542,Terra,MODIS,83,6.2,309,34.2,D,0
-7.621,-76.4829,321.8,1.3,1.1,2009-02-03,1836,Aqua,MODIS,70,6.2,284.6,26.8,D,0
-7.086,-76.9026,310,1.4,1.2,2009-02-03,1836,Aqua,MODIS,55,6.2,292.5,7.5,D,0
-6.9686,-76.5562,315.7,1.3,1.1,2009-02-03,1836,Aqua,MODIS,64,6.2,290.1,9.6,D,0
-6.9469,-76.7036,311.1,1.3,1.1,2009-02-03,1836,Aqua,MODIS,29,6.2,280.7,9.3,D,0
-7.3206,-76.1527,309,1.3,1.1,2009-02-03,1836,Aqua,MODIS,58,6.2,288,8.7,D,0
-7.6492,-79.2527,330.9,1.6,1.2,2009-02-04,1919,Aqua,MODIS,53,6.2,299.4,21.9,D,0
-7.6469,-79.2453,343.2,1.6,1.2,2009-02-04,1919,Aqua,MODIS,92,6.2,301,58.7,D,0
-7.647,-79.2384,349.7,1.6,1.2,2009-02-04,1919,Aqua,MODIS,95,6.2,301.3,86.2,D,0
-7.6448,-79.2309,336,1.6,1.3,2009-02-04,1919,Aqua,MODIS,87,6.2,300.7,34,D,0
-8.5911,-78.7441,333.7,1.7,1.3,2009-02-04,1919,Aqua,MODIS,65,6.2,300.7,32.2,D,0
-10.6874,-77.7391,328.3,1.1,1,2009-02-05,1529,Terra,MODIS,40,6.2,296.6,15.2,D,0
-13.5633,-76.1742,323.9,1,1,2009-02-05,1529,Terra,MODIS,53,6.2,297.4,10.4,D,0
-7.7495,-79.1589,318.2,1.5,1.2,2009-02-08,1559,Terra,MODIS,60,6.2,297.8,14,D,0
-8.9084,-78.5501,323.6,1.7,1.3,2009-02-08,1559,Terra,MODIS,38,6.2,300.3,21.3,D,0
-17.4955,-71.3562,325.5,1.4,1.2,2009-02-08,1851,Aqua,MODIS,0,6.2,275.1,26.4,D,2
-17.4981,-71.3505,316.8,1.4,1.2,2009-02-08,1851,Aqua,MODIS,47,6.2,274.3,11.4,D,2
-6.8844,-76.5627,320.4,1,1,2009-02-08,1855,Aqua,MODIS,56,6.2,295.7,11.1,D,0
-6.892,-76.5654,325.7,1,1,2009-02-08,1855,Aqua,MODIS,60,6.2,295.5,15.9,D,0
-6.728,-76.1252,322.1,1.1,1,2009-02-08,1855,Aqua,MODIS,61,6.2,293.2,16.4,D,0
-11.9741,-69.0342,310,1,1,2009-02-09,1504,Terra,MODIS,63,6.2,288.1,6.3,D,0
-17.4881,-71.3498,311.3,1.3,1.1,2009-02-10,0627,Aqua,MODIS,82,6.2,284.6,17.3,N,2
-8.5567,-78.6719,323.4,1.1,1,2009-02-10,1546,Terra,MODIS,76,6.2,293.9,9.8,D,0
-17.4925,-71.3542,334.5,1.2,1.1,2009-02-11,1453,Terra,MODIS,0,6.2,304.7,21.7,D,2
-7.3413,-79.4524,317.2,1.2,1.1,2009-02-12,1534,Terra,MODIS,41,6.2,297.6,10.6,D,0
-10.9253,-74.8792,314.8,1.5,1.2,2009-02-12,1829,Aqua,MODIS,50,6.2,295.7,12.2,D,0
-7.1945,-76.379,318.2,2.1,1.4,2009-02-13,1913,Aqua,MODIS,52,6.2,288.7,22.2,D,0
-7.0342,-76.5279,313.8,2,1.4,2009-02-13,1913,Aqua,MODIS,64,6.2,290.3,12.7,D,0
-8.6028,-74.7234,319.6,2.2,1.4,2009-02-14,1817,Aqua,MODIS,76,6.2,289.7,38.2,D,0
-8.6004,-74.7191,329.9,2.2,1.4,2009-02-14,1817,Aqua,MODIS,85,6.2,290.2,74.8,D,0
-8.5979,-74.6991,345.7,2.2,1.4,2009-02-14,1817,Aqua,MODIS,94,6.2,289.8,155.5,D,0
-8.6961,-74.3432,312.2,2.1,1.4,2009-02-14,1817,Aqua,MODIS,68,6.2,290.9,18.9,D,0
-8.6001,-74.7035,352.5,2.2,1.4,2009-02-14,1817,Aqua,MODIS,97,6.2,290.2,202.2,D,0
-8.4097,-74.843,319.7,2.3,1.5,2009-02-14,1817,Aqua,MODIS,76,6.2,291.6,35.7,D,0
-5.4457,-78.517,311.8,4,1.9,2009-02-14,1818,Aqua,MODIS,58,6.2,290.6,42.9,D,0
-5.4407,-78.522,312.2,4,1.9,2009-02-14,1818,Aqua,MODIS,56,6.2,290.4,46.5,D,0
-6.8147,-76.2101,323,2.7,1.6,2009-02-14,1818,Aqua,MODIS,70,6.2,288.3,66.3,D,0
-6.8117,-76.2154,324.7,2.7,1.6,2009-02-14,1818,Aqua,MODIS,81,6.2,288.9,70.2,D,0
-14.793,-71.4097,311.2,1,1,2009-02-16,1511,Terra,MODIS,62,6.2,296.8,5.3,D,0
-17.4901,-71.3559,315.6,1,1,2009-02-17,0324,Terra,MODIS,91,6.2,287.9,14.3,N,2
-10.6256,-77.4584,316.5,1.7,1.3,2009-02-17,1553,Terra,MODIS,62,6.2,297.8,11.5,D,0
-10.6276,-77.4526,319.8,1.7,1.3,2009-02-17,1553,Terra,MODIS,61,6.2,297.8,16.3,D,0
-17.4989,-71.352,338.9,1.2,1.1,2009-02-17,1846,Aqua,MODIS,64,6.2,312.1,19.8,D,2
-7.169,-76.2345,333.7,1,1,2009-02-17,1848,Aqua,MODIS,87,6.2,298.5,26,D,0
-6.112,-78.7703,325.8,1.1,1.1,2009-02-17,1849,Aqua,MODIS,75,6.2,291.6,24.5,D,0
-6.7902,-79.6957,333.7,1.3,1.1,2009-02-17,1849,Aqua,MODIS,85,6.2,294.4,33.1,D,0
-6.7918,-79.7075,337.7,1.3,1.1,2009-02-17,1849,Aqua,MODIS,88,6.2,294.4,41.4,D,0
-0.0795,-75.1359,313.2,1.2,1.1,2009-02-17,1850,Aqua,MODIS,36,6.2,297,5.8,D,0
-7.1322,-76.3509,316.2,1,1,2009-02-21,1528,Terra,MODIS,54,6.2,295.4,6.6,D,0
-10.6664,-77.7188,327,1.1,1,2009-02-21,1529,Terra,MODIS,83,6.2,292.4,17,D,0
-7.1258,-76.39,321.6,2.2,1.4,2009-02-21,1824,Aqua,MODIS,79,6.2,293.2,34.9,D,0
-7.1359,-76.3688,334.6,2.2,1.4,2009-02-21,1824,Aqua,MODIS,88,6.2,293.6,82,D,0
-7.1247,-76.3854,328.3,2.2,1.4,2009-02-21,1824,Aqua,MODIS,78,6.2,293.8,54.9,D,0
-6.4723,-76.4818,317.8,2.1,1.4,2009-02-21,1824,Aqua,MODIS,70,6.2,292.9,26.9,D,0
-7.1349,-76.364,333,2.2,1.4,2009-02-21,1824,Aqua,MODIS,87,6.2,292.7,73.3,D,0
-6.4749,-76.501,314.9,2.2,1.4,2009-02-21,1824,Aqua,MODIS,31,6.2,292.5,18.8,D,0
-7.2507,-76.4485,332.3,2.2,1.4,2009-02-21,1824,Aqua,MODIS,86,6.2,294.6,78.1,D,0
-7.248,-76.4286,330.9,2.2,1.4,2009-02-21,1824,Aqua,MODIS,86,6.2,292.7,73.9,D,0
-7.2498,-76.4414,349.5,2.2,1.4,2009-02-21,1824,Aqua,MODIS,95,6.2,294.9,172.4,D,0
-7.2472,-76.4214,312.9,2.2,1.4,2009-02-21,1824,Aqua,MODIS,53,6.2,291.2,17.6,D,0
-6.5274,-76.5993,311.4,2.2,1.4,2009-02-21,1824,Aqua,MODIS,41,6.2,286.3,25.2,D,0
-7.148,-76.2649,323.8,2.1,1.4,2009-02-21,1824,Aqua,MODIS,70,6.2,293,41,D,0
-7.4974,-76.4366,314.5,2.2,1.4,2009-02-21,1824,Aqua,MODIS,65,6.2,292.4,25.2,D,0
-7.1164,-76.7166,313.9,2.3,1.5,2009-02-21,1824,Aqua,MODIS,70,6.2,289,23,D,0
-7.1138,-76.6967,312.6,2.3,1.5,2009-02-21,1824,Aqua,MODIS,63,6.2,290.5,18.9,D,0
-6.8813,-76.5146,310.3,2.2,1.4,2009-02-21,1824,Aqua,MODIS,30,6.2,288.6,13.8,D,0
-7.5104,-76.4348,311.8,2.2,1.4,2009-02-21,1824,Aqua,MODIS,47,6.2,291.4,17.4,D,0
-7.0426,-76.6504,312.1,2.3,1.5,2009-02-21,1824,Aqua,MODIS,61,6.2,290.1,17.2,D,0
-7.5083,-76.4297,313.5,2.2,1.4,2009-02-21,1824,Aqua,MODIS,49,6.2,291.3,20.6,D,0
-7.3668,-76.6449,309.8,2.3,1.5,2009-02-21,1824,Aqua,MODIS,43,6.2,292,15.2,D,0
-7.2716,-76.7974,320.2,2.3,1.5,2009-02-21,1824,Aqua,MODIS,73,6.2,292.4,41.7,D,0
-7.2744,-76.8186,313.2,2.3,1.5,2009-02-21,1824,Aqua,MODIS,51,6.2,290.6,21.8,D,0
-6.9777,-76.4581,315.3,2.2,1.4,2009-02-21,1824,Aqua,MODIS,72,6.2,293.3,17.4,D,0
-7.4001,-76.3961,312.4,2.2,1.4,2009-02-21,1824,Aqua,MODIS,56,6.2,294.3,17,D,0
-7.4019,-76.4093,315.4,2.2,1.4,2009-02-21,1824,Aqua,MODIS,63,6.2,294.9,22.9,D,0
-6.5452,-76.8257,310.6,2.3,1.5,2009-02-21,1824,Aqua,MODIS,51,6.2,288.7,22,D,0
-6.3907,-76.4544,307.9,2.1,1.4,2009-02-21,1824,Aqua,MODIS,46,6.2,289.4,15.5,D,0
-6.9981,-76.2212,317.4,2.1,1.4,2009-02-21,1824,Aqua,MODIS,65,6.2,291.9,28.6,D,0
-6.6394,-76.2712,320.5,2.1,1.4,2009-02-21,1824,Aqua,MODIS,56,6.2,292.9,35.9,D,0
-7.1755,-76.278,316.8,2.1,1.4,2009-02-21,1824,Aqua,MODIS,55,6.2,291.3,20.7,D,0
-6.6757,-76.2382,311.5,2.1,1.4,2009-02-21,1824,Aqua,MODIS,47,6.2,291.8,15,D,0
-7.1232,-76.3708,324.8,2.2,1.4,2009-02-21,1824,Aqua,MODIS,81,6.2,293.6,45.3,D,0
-7.1531,-76.3536,321.2,1.1,1,2009-02-24,1855,Aqua,MODIS,65,6.2,299.9,8.6,D,0
-17.4918,-71.3547,333.2,1,1,2009-02-25,1506,Terra,MODIS,0,6.2,307.2,14.2,D,2
-7.7274,-79.2233,321,1.3,1.1,2009-02-27,0404,Terra,MODIS,100,6.2,288.2,26.6,N,0
-7.7291,-79.2346,323,1.3,1.1,2009-02-27,0404,Terra,MODIS,100,6.2,288.4,29.3,N,0
-6.9626,-79.5948,337,2,1.4,2009-02-27,1926,Aqua,MODIS,88,6.2,300.9,59,D,0
-6.9597,-79.5767,341.9,2,1.4,2009-02-27,1926,Aqua,MODIS,91,6.2,300.6,84,D,0
