latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-6.6403,-79.8327,325,1.1,1,2012-01-11,1539,Terra,MODIS,68,6.2,301.4,7.3,D,0
-6.8785,-76.4708,321.5,1.3,1.1,2012-01-11,1831,Aqua,MODIS,78,6.2,296.7,18.4,D,0
-8.4605,-74.8552,318.4,1.1,1.1,2012-01-11,1831,Aqua,MODIS,72,6.2,296.9,9.8,D,0
-8.3315,-74.7988,323.7,1.1,1,2012-01-11,1831,Aqua,MODIS,78,6.2,296.2,16.2,D,0
-8.3207,-74.7902,369.1,1.1,1,2012-01-11,1831,Aqua,MODIS,100,6.2,299.4,121.4,D,0
-8.3221,-74.8001,326.4,1.1,1,2012-01-11,1831,Aqua,MODIS,81,6.2,296.9,18.9,D,0
-8.4689,-74.9156,315.6,1.1,1.1,2012-01-11,1831,Aqua,MODIS,68,6.2,297.4,7.7,D,0
-8.4675,-74.9055,322.4,1.1,1.1,2012-01-11,1831,Aqua,MODIS,77,6.2,297.2,15,D,0
-7.3162,-76.2485,310.4,1.3,1.1,2012-01-11,1831,Aqua,MODIS,48,6.2,295.1,6.6,D,0
-8.4241,-74.9802,314.7,1.1,1.1,2012-01-11,1831,Aqua,MODIS,66,6.2,294.6,7.9,D,0
-8.4298,-74.983,317.3,1.1,1.1,2012-01-11,1831,Aqua,MODIS,71,6.2,295.5,10.5,D,0
-8.4198,-74.7695,314.1,1.1,1,2012-01-11,1831,Aqua,MODIS,61,6.2,294.6,7,D,0
-6.7401,-76.666,316.3,1.3,1.1,2012-01-11,1831,Aqua,MODIS,72,6.2,297.4,8.7,D,0
-7.2281,-76.0542,308.3,1.2,1.1,2012-01-11,1831,Aqua,MODIS,27,6.2,289.4,5.3,D,0
-6.7182,-76.5632,312.8,1.3,1.1,2012-01-11,1831,Aqua,MODIS,60,6.2,292.4,8.6,D,0
-7.3972,-76.2411,309.7,1.3,1.1,2012-01-11,1831,Aqua,MODIS,57,6.2,293.9,8,D,0
-7.3989,-76.2532,321,1.3,1.1,2012-01-11,1831,Aqua,MODIS,77,6.2,294.8,22,D,0
-7.312,-74.9157,316.3,1.1,1,2012-01-11,1831,Aqua,MODIS,71,6.2,296.3,10,D,0
-8.0378,-74.9156,317.2,1.1,1,2012-01-11,1831,Aqua,MODIS,71,6.2,295.9,10.9,D,0
-7.0254,-76.3552,319.3,1.3,1.1,2012-01-11,1831,Aqua,MODIS,74,6.2,296.5,14.2,D,0
-9.6522,-74.7724,323.2,1.1,1.1,2012-01-11,1831,Aqua,MODIS,79,6.2,294.3,19.6,D,0
-8.3559,-75.2145,312,1.2,1.1,2012-01-11,1831,Aqua,MODIS,61,6.2,294.6,6.3,D,0
-7.0248,-76.2042,360.8,1.3,1.1,2012-01-11,1831,Aqua,MODIS,100,6.2,296.1,111,D,0
-7.0264,-76.2153,395.5,1.3,1.1,2012-01-11,1831,Aqua,MODIS,100,6.2,300.3,307.2,D,0
-7.0195,-76.2394,341.3,1.3,1.1,2012-01-11,1831,Aqua,MODIS,91,6.2,297,51.8,D,0
-7.0211,-76.2511,368.3,1.3,1.1,2012-01-11,1831,Aqua,MODIS,100,6.2,299,145.7,D,0
-6.9479,-76.2383,318,1.3,1.1,2012-01-11,1831,Aqua,MODIS,47,6.2,295.3,10.4,D,0
-6.9483,-76.2448,317.3,1.3,1.1,2012-01-11,1831,Aqua,MODIS,43,6.2,295.5,9.5,D,0
-6.9368,-76.235,328.8,1.3,1.1,2012-01-11,1831,Aqua,MODIS,83,6.2,295.9,26.5,D,0
-7.147,-76.2789,322.9,1.3,1.1,2012-01-11,1831,Aqua,MODIS,74,6.2,295,20.5,D,0
-6.8801,-76.4826,339.2,1.3,1.1,2012-01-11,1831,Aqua,MODIS,90,6.2,297.6,52.3,D,0
-5.8096,-76.4195,309.2,1.3,1.1,2012-01-11,1832,Aqua,MODIS,47,6.2,289.2,6,D,0
-6.5418,-76.9167,311.4,1.4,1.2,2012-01-11,1832,Aqua,MODIS,66,6.2,288.4,12.2,D,0
-5.7023,-77.1716,306.6,1.4,1.2,2012-01-11,1832,Aqua,MODIS,0,6.2,281.3,6.4,D,0
-5.7613,-77.2478,319.5,1.4,1.2,2012-01-11,1832,Aqua,MODIS,77,6.2,288.6,21.5,D,0
-5.6307,-76.6775,309.5,1.3,1.1,2012-01-11,1832,Aqua,MODIS,63,6.2,290.7,6.6,D,0
-5.0304,-73.8128,312.8,1,1,2012-01-11,1832,Aqua,MODIS,62,6.2,290.9,6.4,D,0
-5.9053,-76.9623,312.2,1.4,1.2,2012-01-11,1832,Aqua,MODIS,66,6.2,290.1,10.8,D,0
-6.0156,-76.8647,311.8,1.3,1.1,2012-01-11,1832,Aqua,MODIS,68,6.2,289.7,11,D,0
-6.0173,-76.8767,315.1,1.3,1.2,2012-01-11,1832,Aqua,MODIS,73,6.2,290.4,15.2,D,0
-5.756,-76.6182,314.1,1.3,1.1,2012-01-11,1832,Aqua,MODIS,71,6.2,291.2,11.1,D,0
-5.7544,-76.6067,328.4,1.3,1.1,2012-01-11,1832,Aqua,MODIS,84,6.2,291.9,31.9,D,0
-6.4714,-76.4811,318.1,1.3,1.1,2012-01-11,1832,Aqua,MODIS,75,6.2,292.7,13.3,D,0
-5.6547,-76.6271,310.1,1.3,1.1,2012-01-11,1832,Aqua,MODIS,65,6.2,291.4,6.6,D,0
-5.639,-76.513,316,1.3,1.1,2012-01-11,1832,Aqua,MODIS,73,6.2,291.2,12.5,D,0
-15.9003,-73.1284,301.2,1.9,1.3,2012-01-12,0354,Terra,MODIS,35,6.2,288.5,14.1,N,0
-4.6617,-80.5421,328.3,1.8,1.3,2012-01-14,1609,Terra,MODIS,0,6.2,296.2,23.2,D,0
-7.9048,-79.2645,323.6,1.1,1,2012-01-14,1902,Aqua,MODIS,76,6.2,297.7,12.8,D,0
-9.0599,-78.5272,347.7,1,1,2012-01-16,1849,Aqua,MODIS,91,6.2,303.8,41.2,D,0
-9.1759,-78.3077,335.6,1,1,2012-01-16,1849,Aqua,MODIS,70,6.2,302.7,21.6,D,0
-7.8528,-79.3014,334.3,1.1,1,2012-01-16,1850,Aqua,MODIS,86,6.2,301.5,25.1,D,0
-4.8846,-80.8516,323.9,1,1,2012-01-18,1544,Terra,MODIS,54,6.2,296.1,8.3,D,0
-6.6555,-76.4771,315.9,1.3,1.1,2012-01-18,1545,Terra,MODIS,62,6.2,294,13.3,D,0
-8.3576,-74.8636,312.4,1.8,1.3,2012-01-18,1545,Terra,MODIS,68,6.2,292.2,14.4,D,0
-5.7571,-78.4422,316,1,1,2012-01-18,1545,Terra,MODIS,56,6.2,298.5,8.3,D,0
-8.0244,-78.7908,334.3,1.1,1,2012-01-18,1545,Terra,MODIS,86,6.2,300,24.4,D,0
-8.3064,-78.9446,312.8,1,1,2012-01-18,1545,Terra,MODIS,0,6.2,290.2,4.3,D,0
-5.8796,-79.8622,327.6,1,1,2012-01-18,1545,Terra,MODIS,52,6.2,303.5,5.9,D,0
-7.6968,-79.3406,329.7,1,1,2012-01-18,1545,Terra,MODIS,82,6.2,297.7,16,D,0
-7.6954,-79.3497,324,1,1,2012-01-18,1545,Terra,MODIS,75,6.2,298,9.7,D,0
-10.9274,-74.8783,310.9,2,1.4,2012-01-18,1546,Terra,MODIS,71,6.2,294.5,14.9,D,0
-7.3865,-76.5143,320.1,1.1,1,2012-01-18,1837,Aqua,MODIS,76,6.2,294.5,14.3,D,0
-8.3686,-74.8583,315.7,1,1,2012-01-18,1837,Aqua,MODIS,64,6.2,298.6,5.1,D,0
-7.1073,-75.1089,326.5,1,1,2012-01-18,1837,Aqua,MODIS,81,6.2,295.9,18.6,D,0
-7.1086,-75.1179,316.9,1,1,2012-01-18,1837,Aqua,MODIS,69,6.2,295.5,9,D,0
-8.6436,-75.051,320.8,1,1,2012-01-18,1837,Aqua,MODIS,76,6.2,295.5,12.9,D,0
-8.4701,-74.8006,316.8,1,1,2012-01-18,1837,Aqua,MODIS,62,6.2,298.5,5.7,D,0
-7.2536,-76.8124,317.6,1.1,1.1,2012-01-18,1837,Aqua,MODIS,74,6.2,296.4,10.9,D,0
-8.4431,-74.6108,319.1,1,1,2012-01-18,1837,Aqua,MODIS,48,6.2,298.3,8,D,0
-8.4521,-74.6095,321.1,1,1,2012-01-18,1837,Aqua,MODIS,74,6.2,297.7,10.5,D,0
-8.6765,-74.3092,324.2,1,1,2012-01-18,1837,Aqua,MODIS,79,6.2,295.4,15.6,D,0
-10.5224,-77.7653,328.7,1.4,1.2,2012-01-18,1837,Aqua,MODIS,53,6.2,301.7,13.3,D,0
-10.533,-77.7641,341.3,1.4,1.2,2012-01-18,1837,Aqua,MODIS,91,6.2,302.6,43.5,D,0
-8.2518,-74.688,315.9,1,1,2012-01-18,1837,Aqua,MODIS,67,6.2,297.6,6.6,D,0
-8.2749,-74.7214,315.8,1,1,2012-01-18,1837,Aqua,MODIS,56,6.2,296.8,6.3,D,0
-7.3852,-76.5047,319.9,1.1,1,2012-01-18,1837,Aqua,MODIS,76,6.2,295,14.1,D,0
-8.2182,-74.7723,326.5,1,1,2012-01-18,1837,Aqua,MODIS,80,6.2,297.6,17.5,D,0
-7.314,-75.0113,341.5,1,1,2012-01-18,1837,Aqua,MODIS,91,6.2,297.3,39.4,D,0
-6.3009,-75.91,315.8,1,1,2012-01-18,1838,Aqua,MODIS,63,6.2,295.9,8.1,D,0
-6.1576,-75.9996,337.4,1,1,2012-01-18,1838,Aqua,MODIS,84,6.2,293.9,36.3,D,0
-6.7348,-76.3812,323.9,1.1,1,2012-01-18,1838,Aqua,MODIS,80,6.2,296.8,14.5,D,0
-6.7402,-76.4195,327.8,1.1,1,2012-01-18,1838,Aqua,MODIS,83,6.2,295.3,21.6,D,0
-6.7361,-76.3907,328.6,1.1,1,2012-01-18,1838,Aqua,MODIS,84,6.2,297.8,20.9,D,0
-6.7771,-75.1168,316.1,1,1,2012-01-18,1838,Aqua,MODIS,69,6.2,291.1,9.2,D,0
-8.9146,-78.5422,321.7,2.2,1.4,2012-01-19,1920,Aqua,MODIS,53,6.2,290.7,24.5,D,0
-12.911,-69.9102,323.3,1,1,2012-01-20,1823,Aqua,MODIS,75,6.2,298.5,13.7,D,0
-4.8125,-80.9236,302.7,1.1,1,2012-01-21,0650,Aqua,MODIS,50,6.2,285.1,6,N,0
-4.8139,-80.9142,315.5,1.1,1,2012-01-21,0650,Aqua,MODIS,91,6.2,284.7,15.8,N,0
-4.8231,-80.9155,319.1,1.1,1,2012-01-21,0650,Aqua,MODIS,98,6.2,284.6,19.5,N,0
-4.8217,-80.925,301.5,1.1,1,2012-01-21,0650,Aqua,MODIS,37,6.2,284.7,5.5,N,0
-4.8822,-80.8665,320.4,2.2,1.4,2012-01-21,1615,Terra,MODIS,15,6.2,296.9,16.9,D,0
-4.8807,-80.8806,321.8,2.2,1.4,2012-01-21,1615,Terra,MODIS,0,6.2,297,23.5,D,0
-7.9316,-79.2806,319.7,1.2,1.1,2012-01-21,1908,Aqua,MODIS,32,6.2,299.6,9.6,D,0
-6.8996,-79.5567,323.9,2,1.4,2012-01-22,1520,Terra,MODIS,62,6.2,299.2,14.8,D,0
-8.3294,-74.677,314.5,1,1,2012-01-22,1521,Terra,MODIS,62,6.2,296.8,6.8,D,0
-8.1974,-74.2518,313.3,2.1,1.4,2012-01-22,1813,Aqua,MODIS,68,6.2,293.7,21.8,D,0
-8.1931,-74.2406,327.4,2,1.4,2012-01-22,1813,Aqua,MODIS,83,6.2,294.3,59.4,D,0
-8.1906,-74.222,313.8,2,1.4,2012-01-22,1813,Aqua,MODIS,66,6.2,292.4,22.4,D,0
-8.195,-74.2333,335.6,2,1.4,2012-01-22,1813,Aqua,MODIS,89,6.2,293.2,92.2,D,0
-8.5257,-74.7708,312,2.3,1.5,2012-01-22,1813,Aqua,MODIS,51,6.2,292.5,18.9,D,0
-5.2304,-73.8484,317.2,2,1.4,2012-01-23,1856,Aqua,MODIS,69,6.2,293.2,23.8,D,0
-4.8596,-80.842,320.4,4.7,2,2012-01-24,1508,Terra,MODIS,26,6.2,293.7,61.1,D,0
-4.8608,-80.8365,322,4.7,2,2012-01-24,1508,Terra,MODIS,57,6.2,293.6,77.6,D,0
-14.7911,-71.4113,312.4,1,1,2012-01-24,1510,Terra,MODIS,59,6.2,297.8,4.8,D,0
-8.4163,-74.9516,312.1,4.1,1.9,2012-01-24,1800,Aqua,MODIS,67,6.2,289.9,45.8,D,0
-8.4206,-74.9438,315.3,4.1,1.9,2012-01-24,1800,Aqua,MODIS,72,6.2,289.9,62,D,0
-8.4118,-74.9146,308.9,4.1,1.9,2012-01-24,1800,Aqua,MODIS,61,6.2,289.4,26.3,D,0
-7.1649,-75.3415,308.8,4.2,1.9,2012-01-24,1801,Aqua,MODIS,59,6.2,290.1,37.4,D,0
-7.1603,-75.3043,309.2,4.2,1.9,2012-01-24,1801,Aqua,MODIS,55,6.2,289.9,38.6,D,0
-4.8767,-80.7846,328.2,1,1,2012-01-25,1550,Terra,MODIS,47,6.2,303.3,11,D,0
-6.7687,-79.6821,322.7,1.1,1,2012-01-25,1551,Terra,MODIS,57,6.2,302.9,10.2,D,0
-7.1254,-76.3259,326.7,1,1,2012-01-25,1843,Aqua,MODIS,82,6.2,289.9,20.6,D,0
-7.1266,-76.3349,324.8,1,1,2012-01-25,1843,Aqua,MODIS,80,6.2,284.6,18,D,0
-7.1639,-76.2037,346.8,1,1,2012-01-25,1843,Aqua,MODIS,94,6.2,291.2,50.5,D,0
-7.1729,-76.2665,339.1,1,1,2012-01-25,1843,Aqua,MODIS,78,6.2,288.5,37.8,D,0
-6.7877,-76.4022,327,1,1,2012-01-25,1844,Aqua,MODIS,56,6.2,299.4,15.2,D,0
-6.7401,-76.3974,333,1,1,2012-01-25,1844,Aqua,MODIS,87,6.2,297.2,24.4,D,0
-6.4188,-76.6604,313.9,1,1,2012-01-25,1844,Aqua,MODIS,61,6.2,287.6,8.5,D,0
-6.0649,-74.0818,315.2,1.1,1.1,2012-01-25,1844,Aqua,MODIS,65,6.2,294.6,8.6,D,0
-6.7619,-79.6738,327.1,1.3,1.1,2012-01-25,1844,Aqua,MODIS,66,6.2,301.7,18.1,D,0
-6.627,-76.7013,316.5,1,1,2012-01-25,1844,Aqua,MODIS,74,6.2,297.4,6.5,D,0
-6.7966,-76.4009,324.2,1,1,2012-01-25,1844,Aqua,MODIS,29,6.2,299.2,12.9,D,0
-6.9829,-76.6159,325.2,1,1,2012-01-25,1844,Aqua,MODIS,66,6.2,294.6,18,D,0
-6.9956,-76.2497,345.8,1,1,2012-01-25,1844,Aqua,MODIS,93,6.2,292.3,48.9,D,0
-13.4017,-75.9469,329.1,1.3,1.1,2012-01-30,1900,Aqua,MODIS,67,6.2,304.5,9.3,D,0
-9.354,-74.2232,309.9,2.8,1.6,2012-01-31,1806,Aqua,MODIS,55,6.2,288.2,25.8,D,0
-9.3479,-74.2053,307.7,2.8,1.6,2012-01-31,1806,Aqua,MODIS,58,6.2,287.2,18.6,D,0
-6.7487,-76.4437,310.6,3.8,1.8,2012-01-31,1807,Aqua,MODIS,46,6.2,289,32.2,D,0
-6.7443,-76.4104,329.6,3.8,1.8,2012-01-31,1807,Aqua,MODIS,85,6.2,289.8,159.9,D,0
-6.7557,-76.4357,317.3,3.8,1.8,2012-01-31,1807,Aqua,MODIS,71,6.2,289.5,70.1,D,0
-5.8984,-76.3072,310.7,3.6,1.8,2012-01-31,1807,Aqua,MODIS,62,6.2,287.7,39.7,D,0
-6.8466,-76.1835,319.2,3.7,1.8,2012-01-31,1807,Aqua,MODIS,44,6.2,290.3,75.1,D,0
-5.9064,-76.302,309.9,3.6,1.8,2012-01-31,1807,Aqua,MODIS,58,6.2,287.8,35.2,D,0
-6.8738,-76.5265,309.6,3.9,1.8,2012-01-31,1807,Aqua,MODIS,49,6.2,288.3,34.4,D,0
-6.7516,-76.4031,327.4,3.8,1.8,2012-01-31,1807,Aqua,MODIS,84,6.2,290.1,140.9,D,0
-6.8684,-76.5319,312.4,3.9,1.8,2012-01-31,1807,Aqua,MODIS,53,6.2,288.4,46.6,D,0
-7.0824,-76.2597,304.5,1.1,1,2012-02-01,0332,Terra,MODIS,60,6.2,291.4,5,N,0
-6.0045,-77.1912,314.2,1,1,2012-02-01,1850,Aqua,MODIS,66,6.2,288.8,6.3,D,0
-6.8906,-76.5072,322.7,1,1,2012-02-01,1850,Aqua,MODIS,77,6.2,293.3,13.5,D,0
-6.0058,-77.2003,315.4,1,1,2012-02-01,1850,Aqua,MODIS,69,6.2,290.2,7.2,D,0
-7.0941,-76.2072,351.7,1.1,1,2012-02-01,1850,Aqua,MODIS,0,6.2,288.9,61.3,D,0
-8.6593,-75.0225,316.7,1,1,2012-02-03,1837,Aqua,MODIS,69,6.2,296.4,7.4,D,0
-8.6606,-75.0316,322,1,1,2012-02-03,1837,Aqua,MODIS,76,6.2,296.9,12.4,D,0
-14.2741,-71.2315,307,1.5,1.2,2012-02-07,1522,Terra,MODIS,56,6.2,294,9.2,D,0
-17.4926,-71.3516,302.7,1.2,1.1,2012-02-08,0335,Terra,MODIS,51,6.2,287.3,6.5,N,0
-10.6294,-77.8397,332.2,1,1,2012-02-08,1855,Aqua,MODIS,35,6.2,309.1,17,D,0
-10.7333,-77.6001,337.9,1,1,2012-02-08,1855,Aqua,MODIS,88,6.2,303.1,20.6,D,0
-10.7347,-77.6094,353,1,1,2012-02-08,1855,Aqua,MODIS,97,6.2,305,51.3,D,0
-7.8345,-79.2941,314.5,4.7,2,2012-02-09,1939,Aqua,MODIS,26,6.2,289.3,46.6,D,0
-7.8321,-79.2902,314.7,4.7,2,2012-02-09,1939,Aqua,MODIS,29,6.2,289.3,48.3,D,0
-8.4026,-74.9967,316.2,1,1,2012-02-10,1843,Aqua,MODIS,71,6.2,289.6,9.4,D,0
-6.4745,-76.4954,351.9,1,1,2012-02-10,1844,Aqua,MODIS,96,6.2,296.1,58.2,D,0
-6.6888,-76.2597,311,1,1,2012-02-10,1844,Aqua,MODIS,49,6.2,281.3,8.7,D,0
-4.8369,-80.9344,321.8,1.5,1.2,2012-02-10,1845,Aqua,MODIS,74,6.2,294.3,16.2,D,0
-4.8388,-80.9479,336.1,1.5,1.2,2012-02-10,1845,Aqua,MODIS,87,6.2,295.4,49,D,0
-17.4934,-71.355,330.6,1.1,1,2012-02-11,1458,Terra,MODIS,0,6.2,303.5,10.6,D,0
-6.4937,-76.3659,319.9,1.3,1.1,2012-02-12,1832,Aqua,MODIS,24,6.2,298.5,12.7,D,0
-9.8409,-78.0171,301.4,1.1,1.1,2012-02-13,0356,Terra,MODIS,40,6.2,291.3,4,N,0
-13.8474,-76.458,317.5,2,1.4,2012-02-13,1913,Aqua,MODIS,64,6.2,300.8,41,D,3
-6.7781,-76.2694,314.4,2.8,1.6,2012-02-13,1915,Aqua,MODIS,33,6.2,291.9,27.3,D,0
-3.7205,-73.7895,311.7,1.3,1.1,2012-02-14,1820,Aqua,MODIS,61,6.2,290.7,8.3,D,0
-5.2049,-73.8229,313.7,1.3,1.1,2012-02-14,1820,Aqua,MODIS,66,6.2,289.5,10.6,D,0
-10.8609,-77.5773,357.4,1.2,1.1,2012-02-15,1901,Aqua,MODIS,98,6.2,304.1,74.9,D,0
-7.8199,-79.3033,336.1,1.1,1,2012-02-15,1902,Aqua,MODIS,86,6.2,305.7,21.5,D,0
-7.8213,-79.3127,328.2,1.1,1,2012-02-15,1902,Aqua,MODIS,78,6.2,304.2,9.3,D,0
-3.7418,-73.0065,307.4,1.8,1.3,2012-02-16,1808,Aqua,MODIS,54,6.2,289.7,10.5,D,0
-3.7441,-73.0228,317.1,1.8,1.3,2012-02-16,1808,Aqua,MODIS,74,6.2,294.5,28.5,D,0
-4.23,-73.4342,310.5,2,1.4,2012-02-16,1808,Aqua,MODIS,62,6.2,284.1,19.5,D,0
-5.707,-78.8074,313.4,1.5,1.2,2012-02-17,1557,Terra,MODIS,19,6.2,296.7,11.7,D,0
-8.4708,-77.8875,307.4,1.9,1.3,2012-02-17,1558,Terra,MODIS,43,6.2,287.5,16.8,D,0
-6.7841,-79.6177,325.5,1.1,1,2012-02-17,1850,Aqua,MODIS,44,6.2,302.7,11.3,D,0
-7.762,-79.1297,331.5,1.1,1,2012-02-17,1850,Aqua,MODIS,65,6.2,300.3,18.4,D,0
-5.551,-79.03,322.5,1,1,2012-02-17,1851,Aqua,MODIS,53,6.2,297.7,15,D,0
-3.9608,-70.7794,303,2.1,1.4,2012-02-18,1756,Aqua,MODIS,0,6.2,284.6,7.3,D,0
-0.1815,-74.9839,307.5,4,1.9,2012-02-18,1757,Aqua,MODIS,22,6.2,288.9,37.9,D,0
-0.3902,-74.6751,374.4,1.1,1,2012-02-19,1840,Aqua,MODIS,100,6.2,298,135.2,D,0
-0.3889,-74.6656,363.2,1.1,1,2012-02-19,1840,Aqua,MODIS,100,6.2,296,95.3,D,0
-8.5785,-78.679,332.4,2.2,1.4,2012-02-20,1920,Aqua,MODIS,82,6.2,301.9,48.7,D,0
-5.8066,-74.2224,309,1.2,1.1,2012-02-21,1532,Terra,MODIS,48,6.2,293,5.2,D,0
-5.9049,-76.1053,310.8,1,1,2012-02-21,1532,Terra,MODIS,28,6.2,296.2,5.2,D,0
-8.4806,-78.8474,321.2,1.1,1,2012-02-21,1533,Terra,MODIS,53,6.2,300.5,7,D,0
