latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-9.0857,-78.1615,332,1,1,2015-01-13,0350,Terra,MODIS,100,6.2,290.8,32.4,N,0
-9.0871,-78.1635,313.9,1.1,1.1,2015-01-13,0652,Aqua,MODIS,88,6.2,287.4,16.5,N,0
-10.9193,-74.8771,316.3,1,1,2015-01-14,1522,Terra,MODIS,25,6.2,299.1,7.1,D,0
-11.2589,-74.6371,314,1,1,2015-01-14,1522,Terra,MODIS,70,6.2,297.9,7.6,D,0
-10.7112,-77.7894,330.5,1.3,1.1,2015-01-14,1522,Terra,MODIS,70,6.2,296.8,27.7,D,0
-14.7961,-71.4063,307.3,1.4,1.2,2015-01-14,1523,Terra,MODIS,62,6.2,294.8,6.5,D,0
-15.2997,-73.1939,317.1,1.2,1.1,2015-01-14,1523,Terra,MODIS,25,6.2,303.4,8.6,D,0
-15.2806,-70.5594,313.6,1.4,1.2,2015-01-14,1811,Aqua,MODIS,57,6.2,296.5,11.3,D,0
-15.1106,-72.6074,313.2,2,1.4,2015-01-14,1812,Aqua,MODIS,22,6.2,297.9,10.8,D,0
-12.0887,-77.2279,310.6,4,1.9,2015-01-14,1813,Aqua,MODIS,17,6.2,294,64.5,D,3
-7.8085,-79.2344,314.1,1.3,1.1,2015-01-15,0339,Terra,MODIS,88,6.2,289.5,19.6,N,0
-4.8689,-80.8491,322.5,1.3,1.1,2015-01-15,1603,Terra,MODIS,57,6.2,299.3,16,D,0
-6.8931,-79.549,346.1,1.7,1.3,2015-01-15,1604,Terra,MODIS,93,6.2,298.7,85.9,D,0
-6.4411,-76.5178,310.6,2.9,1.6,2015-01-15,1604,Terra,MODIS,69,6.2,290.9,19.9,D,0
-15.251,-73.0767,328.8,1.5,1.2,2015-01-15,1854,Aqua,MODIS,69,6.2,310.7,16.3,D,0
-16.5304,-71.2105,329,2,1.4,2015-01-15,1854,Aqua,MODIS,67,6.2,312.1,27.2,D,0
-15.0973,-73.7648,344.9,1.4,1.2,2015-01-15,1854,Aqua,MODIS,89,6.2,316.2,52.4,D,0
-15.7099,-72.9147,328.8,1.5,1.2,2015-01-15,1854,Aqua,MODIS,34,6.2,311.4,13.3,D,0
-15.7122,-72.9282,331.3,1.5,1.2,2015-01-15,1854,Aqua,MODIS,59,6.2,312.7,17.8,D,0
-15.7094,-72.9203,330.2,1.5,1.2,2015-01-15,1854,Aqua,MODIS,69,6.2,311.1,17.8,D,0
-15.2481,-73.0584,333.4,1.5,1.2,2015-01-15,1854,Aqua,MODIS,77,6.2,314.5,27.4,D,0
-9.5337,-78.0137,335.3,1,1,2015-01-15,1856,Aqua,MODIS,83,6.2,308.9,17.6,D,0
-6.7044,-79.7101,329,1,1,2015-01-15,1857,Aqua,MODIS,59,6.2,305,9.8,D,0
-6.4512,-79.8658,327.6,1,1,2015-01-15,1857,Aqua,MODIS,71,6.2,304.5,6.3,D,0
-7.7025,-79.4178,326.4,1,1,2015-01-15,1857,Aqua,MODIS,69,6.2,303.8,7.9,D,0
-6.8155,-76.6434,324.5,1.2,1.1,2015-01-15,1857,Aqua,MODIS,67,6.2,294.6,15.1,D,0
-5.987,-78.1767,325.1,1.1,1,2015-01-15,1857,Aqua,MODIS,71,6.2,298.2,15.6,D,0
-6.8172,-76.6543,319.6,1.2,1.1,2015-01-15,1857,Aqua,MODIS,30,6.2,292,8.4,D,0
-6.8139,-76.6503,324.4,1.2,1.1,2015-01-15,1857,Aqua,MODIS,56,6.2,294.6,14.1,D,0
-5.3493,-78.7921,325.6,1,1,2015-01-15,1857,Aqua,MODIS,77,6.2,300.5,14.5,D,0
-6.7471,-76.4712,340.1,1.2,1.1,2015-01-15,1857,Aqua,MODIS,90,6.2,296.2,50.1,D,0
-4.7645,-80.5577,331.9,1,1,2015-01-15,1858,Aqua,MODIS,73,6.2,304.9,15,D,0
-4.6358,-80.2964,334.3,1,1,2015-01-15,1858,Aqua,MODIS,78,6.2,309.4,10.5,D,0
-4.6967,-80.3065,334.1,1,1,2015-01-17,1551,Terra,MODIS,82,6.2,301.6,18,D,0
-4.8683,-80.8296,323.8,1,1,2015-01-17,1551,Terra,MODIS,54,6.2,300.6,10.9,D,0
-4.6877,-80.3053,326,1,1,2015-01-17,1551,Terra,MODIS,67,6.2,301.3,7.9,D,0
-6.0386,-79.8093,339.4,1.1,1,2015-01-17,1551,Terra,MODIS,86,6.2,304.3,25.6,D,0
-6.423,-76.5287,310.6,1.7,1.3,2015-01-17,1551,Terra,MODIS,63,6.2,293.7,11.2,D,0
-4.7301,-80.3298,326.3,1,1,2015-01-17,1551,Terra,MODIS,70,6.2,301.2,7.1,D,0
-7.1821,-76.6762,310,1.7,1.3,2015-01-17,1552,Terra,MODIS,29,6.2,284.1,14.8,D,0
-12.0285,-75.7095,329.6,1,1,2015-01-17,1843,Aqua,MODIS,80,6.2,303.5,22.5,D,0
-11.2581,-74.6404,321.2,1,1,2015-01-17,1843,Aqua,MODIS,49,6.2,300.2,10.5,D,0
-10.4522,-77.7302,332.4,1.1,1.1,2015-01-17,1844,Aqua,MODIS,83,6.2,306,18,D,0
-8.3259,-75.1096,324.1,1,1,2015-01-17,1844,Aqua,MODIS,79,6.2,294.5,15.4,D,0
-8.3972,-74.837,315.9,1,1,2015-01-17,1844,Aqua,MODIS,29,6.2,294.4,5,D,0
-9.3909,-74.8387,316.7,1,1,2015-01-17,1844,Aqua,MODIS,70,6.2,295.9,9,D,0
-7.5335,-76.567,312.2,1,1,2015-01-17,1844,Aqua,MODIS,47,6.2,294.8,5.1,D,0
-5.8188,-78.5552,312.8,1.1,1.1,2015-01-17,1845,Aqua,MODIS,8,6.2,293.2,5.5,D,0
-4.697,-80.3122,337.8,1.4,1.2,2015-01-17,1845,Aqua,MODIS,85,6.2,302.1,35.8,D,0
-7.2006,-76.3645,346.4,1,1,2015-01-17,1845,Aqua,MODIS,67,6.2,297.2,47.1,D,0
-7.2599,-76.7791,320.2,1,1,2015-01-17,1845,Aqua,MODIS,55,6.2,297.1,9.9,D,0
-6.7332,-76.3173,317,1,1,2015-01-17,1845,Aqua,MODIS,64,6.2,297.3,6.5,D,0
-7.143,-76.4739,325.2,1,1,2015-01-17,1845,Aqua,MODIS,49,6.2,302.5,10.1,D,0
-7.2019,-76.3735,325.8,1,1,2015-01-17,1845,Aqua,MODIS,61,6.2,297,16.2,D,0
-6.9158,-76.6908,319,1,1,2015-01-17,1845,Aqua,MODIS,71,6.2,293.6,11.8,D,0
-7.1443,-76.2903,342.4,1,1,2015-01-17,1845,Aqua,MODIS,69,6.2,296.5,40.2,D,0
-3.5415,-80.4311,330,1.3,1.1,2015-01-17,1846,Aqua,MODIS,76,6.2,298.8,25.6,D,0
-17.485,-71.3515,303.7,1.1,1,2015-01-19,0617,Aqua,MODIS,45,6.2,287.7,8.9,N,0
-7.1476,-76.3041,320.8,1.3,1.1,2015-01-19,1832,Aqua,MODIS,71,6.2,294.1,16.3,D,0
-6.7644,-76.626,329.8,1.3,1.1,2015-01-19,1832,Aqua,MODIS,86,6.2,295.8,33.1,D,0
-7.1003,-76.1066,326.8,1.2,1.1,2015-01-19,1832,Aqua,MODIS,79,6.2,294,25.7,D,0
-7.0742,-76.285,395.2,1.3,1.1,2015-01-19,1832,Aqua,MODIS,100,6.2,299.4,313.1,D,0
-7.0998,-76.1014,329.5,1.2,1.1,2015-01-19,1832,Aqua,MODIS,85,6.2,294.8,29.4,D,0
-7.0758,-76.2963,317.4,1.3,1.1,2015-01-19,1832,Aqua,MODIS,31,6.2,290.4,14,D,0
-7.1112,-76.2568,335.4,1.3,1.1,2015-01-19,1832,Aqua,MODIS,0,6.2,293.7,40.4,D,0
-7.098,-76.2351,324.4,1.3,1.1,2015-01-19,1832,Aqua,MODIS,81,6.2,292.7,22.4,D,0
-9.2976,-76.0016,314.7,1.3,1.1,2015-01-19,1832,Aqua,MODIS,29,6.2,296.7,11,D,0
-7.164,-76.349,363.1,1.3,1.1,2015-01-19,1832,Aqua,MODIS,100,6.2,298.1,125.7,D,0
-7.1098,-76.1006,318.5,1.2,1.1,2015-01-19,1832,Aqua,MODIS,71,6.2,292,14.1,D,0
-7.1164,-76.5169,335.7,1.3,1.1,2015-01-19,1832,Aqua,MODIS,88,6.2,298.4,38.4,D,0
-7.1624,-76.3374,342.2,1.3,1.1,2015-01-19,1832,Aqua,MODIS,92,6.2,295.4,56,D,0
-7.1113,-76.1115,314.9,1.2,1.1,2015-01-19,1832,Aqua,MODIS,46,6.2,291.3,9.7,D,0
-7.1539,-76.3506,317.9,1.3,1.1,2015-01-19,1832,Aqua,MODIS,48,6.2,297.6,11.2,D,0
-7.0726,-76.2736,342.5,1.3,1.1,2015-01-19,1832,Aqua,MODIS,92,6.2,295.8,57.9,D,0
-7.0996,-76.2467,317.6,1.3,1.1,2015-01-19,1832,Aqua,MODIS,68,6.2,295.7,12.7,D,0
-11.0393,-77.6081,328.1,1.2,1.1,2015-01-22,1902,Aqua,MODIS,80,6.2,297.4,18,D,0
-7.8949,-79.195,319.4,1.1,1,2015-01-22,1903,Aqua,MODIS,54,6.2,297.3,7.6,D,0
-6.4904,-76.3633,315.1,2.3,1.5,2015-01-24,1558,Terra,MODIS,71,6.2,292.3,26.5,D,0
-13.6993,-76.0274,322.8,1,1,2015-01-24,1849,Aqua,MODIS,74,6.2,300.9,7.1,D,0
-13.7006,-76.0366,323.6,1,1,2015-01-24,1849,Aqua,MODIS,69,6.2,299.6,7.8,D,0
-7.7642,-79.1702,331.7,1.1,1,2015-01-24,1851,Aqua,MODIS,81,6.2,297.7,19.8,D,0
-6.7259,-79.6973,326.3,1.1,1,2015-01-24,1851,Aqua,MODIS,55,6.2,300.1,9.8,D,0
-17.4948,-71.3544,327.6,1,1,2015-01-25,1505,Terra,MODIS,27,6.2,306.5,8.1,D,2
-12.5977,-69.1972,313.2,2.2,1.4,2015-01-25,1754,Aqua,MODIS,51,6.2,292.9,21.7,D,0
-12.8482,-70.5419,306.2,2.8,1.6,2015-01-25,1754,Aqua,MODIS,20,6.2,287.3,16.3,D,0
-17.4891,-71.3537,303.9,1.3,1.1,2015-01-26,0623,Aqua,MODIS,58,6.2,289.6,10,N,0
-4.8811,-80.8552,330.6,1,1,2015-01-26,1545,Terra,MODIS,71,6.2,299,17.7,D,0
-4.8628,-80.8525,326,1,1,2015-01-26,1545,Terra,MODIS,45,6.2,299.4,11.3,D,0
-4.8825,-80.8458,328.1,1,1,2015-01-26,1545,Terra,MODIS,60,6.2,299.6,14.4,D,0
-4.8473,-80.8311,335.4,1,1,2015-01-26,1545,Terra,MODIS,73,6.2,299.5,22,D,0
-8.2948,-78.937,315.8,1,1,2015-01-26,1546,Terra,MODIS,35,6.2,285.9,7,D,0
-11.0357,-77.4337,328.3,1.3,1.1,2015-01-26,1547,Terra,MODIS,82,6.2,298.4,15,D,0
-7.7613,-79.3356,324.2,1.6,1.3,2015-01-26,1838,Aqua,MODIS,65,6.2,298.8,16.7,D,0
-7.7707,-79.3192,345.5,1.6,1.3,2015-01-26,1838,Aqua,MODIS,93,6.2,297.6,80.7,D,0
-7.7726,-79.3341,329.3,1.6,1.3,2015-01-26,1838,Aqua,MODIS,80,6.2,298.7,27.2,D,0
-7.7633,-79.3505,324.2,1.6,1.3,2015-01-26,1838,Aqua,MODIS,77,6.2,299.1,15.7,D,0
-6.6854,-76.6655,317.5,1.1,1,2015-01-26,1839,Aqua,MODIS,75,6.2,293.7,8,D,0
-6.8785,-76.5958,344,1.1,1,2015-01-26,1839,Aqua,MODIS,93,6.2,292.4,48,D,0
-6.8799,-76.6056,318.7,1.1,1,2015-01-26,1839,Aqua,MODIS,55,6.2,291.1,10.3,D,0
-7.0387,-76.2938,313,1.1,1,2015-01-26,1839,Aqua,MODIS,55,6.2,285.1,9.1,D,0
-6.8692,-76.5972,318.9,1.1,1,2015-01-26,1839,Aqua,MODIS,55,6.2,292.2,8.8,D,0
-6.8332,-76.6124,318.7,1.1,1,2015-01-26,1839,Aqua,MODIS,48,6.2,293.9,9.4,D,0
-8.4265,-78.8086,322.5,1.1,1,2015-01-28,1534,Terra,MODIS,37,6.2,300.4,9.1,D,0
-7.0288,-76.2308,328.2,1.6,1.2,2015-01-28,1826,Aqua,MODIS,83,6.2,291.9,40.6,D,0
-7.0662,-76.2473,328.2,1.6,1.2,2015-01-28,1826,Aqua,MODIS,85,6.2,290.9,40.9,D,0
-7.0352,-76.3625,316.3,1.6,1.3,2015-01-28,1826,Aqua,MODIS,59,6.2,294.5,18,D,0
-7.7089,-79.2498,328.8,2.8,1.6,2015-01-28,1826,Aqua,MODIS,46,6.2,294.1,58.4,D,0
-7.0642,-76.2399,326.7,1.6,1.2,2015-01-28,1826,Aqua,MODIS,84,6.2,293,35.7,D,0
-7.0643,-76.233,317.1,1.6,1.2,2015-01-28,1826,Aqua,MODIS,76,6.2,292.9,18.2,D,0
-7.0419,-76.2437,329.4,1.6,1.2,2015-01-28,1826,Aqua,MODIS,85,6.2,294.3,42.8,D,0
-7.293,-76.233,310.3,1.6,1.3,2015-01-28,1826,Aqua,MODIS,41,6.2,290.8,14.3,D,0
-6.9551,-76.2753,323.4,1.6,1.2,2015-01-28,1826,Aqua,MODIS,61,6.2,289.7,32.2,D,0
-7.1262,-76.2693,319.5,1.6,1.3,2015-01-28,1826,Aqua,MODIS,78,6.2,293.9,22.7,D,0
-7.0332,-76.3476,340.3,1.6,1.3,2015-01-28,1826,Aqua,MODIS,91,6.2,295.7,77.4,D,0
-8.4222,-78.6869,320.8,3.7,1.8,2015-01-29,1616,Terra,MODIS,35,6.2,293,56.3,D,0
-8.2955,-78.9313,327.4,1.7,1.3,2015-01-30,1521,Terra,MODIS,70,6.2,296.7,27.6,D,0
-8.2932,-78.938,323.5,1.7,1.3,2015-01-30,1521,Terra,MODIS,58,6.2,296.7,19.8,D,0
-11.1405,-77.21,326.3,1.2,1.1,2015-01-30,1522,Terra,MODIS,82,6.2,296.6,15.9,D,0
-4.9832,-80.9246,302.6,1.5,1.2,2015-01-31,0339,Terra,MODIS,11,6.2,276.5,10.5,N,0
-4.9942,-80.9231,313,1.5,1.2,2015-01-31,0339,Terra,MODIS,75,6.2,284.2,22.7,N,0
-4.996,-80.9367,305.1,1.5,1.2,2015-01-31,0339,Terra,MODIS,13,6.2,286.1,12.3,N,0
-4.7375,-80.5343,332.7,1,1,2015-01-31,1858,Aqua,MODIS,76,6.2,305.3,12.1,D,0
-12.5995,-69.1983,312.1,1.7,1.3,2015-02-01,1800,Aqua,MODIS,0,6.2,291.8,12.3,D,0
-4.8811,-80.8786,331.3,1,1,2015-02-02,1551,Terra,MODIS,0,6.2,299.2,16.2,D,0
-4.8537,-80.75,328.9,1,1,2015-02-02,1551,Terra,MODIS,56,6.2,299.8,13.4,D,0
-8.4418,-78.8645,319.5,1.2,1.1,2015-02-02,1844,Aqua,MODIS,52,6.2,296.1,8.8,D,0
-4.8234,-80.9336,301.3,1.3,1.1,2015-02-03,0410,Terra,MODIS,40,6.2,290.4,4.6,N,0
-14.065,-70.4292,309.9,1,1,2015-02-03,1458,Terra,MODIS,51,6.2,296.1,4.1,D,0
-14.2749,-71.2276,315.4,1.1,1.1,2015-02-03,1458,Terra,MODIS,47,6.2,300.3,9.1,D,0
-14.7898,-71.4104,312.3,1.1,1.1,2015-02-03,1458,Terra,MODIS,61,6.2,295.5,7,D,0
-12.5948,-69.1931,312.4,2.9,1.6,2015-02-03,1748,Aqua,MODIS,0,6.2,294,31.4,D,0
-8.3048,-78.9116,326.8,1,1,2015-02-04,1540,Terra,MODIS,44,6.2,303.2,10.4,D,0
-12.6697,-69.1615,315.1,4.5,1.9,2015-02-04,1540,Terra,MODIS,64,6.2,289.2,94.4,D,0
-8.4038,-74.6507,312.1,1.5,1.2,2015-02-04,1540,Terra,MODIS,67,6.2,293.1,9,D,0
-12.6705,-69.1682,313.2,4.5,1.9,2015-02-04,1541,Terra,MODIS,63,6.2,289,81.3,D,0
-12.1225,-74.5325,313.9,1.2,1.1,2015-02-04,1831,Aqua,MODIS,51,6.2,293.8,10.3,D,0
-8.4047,-74.6619,317.2,1.1,1,2015-02-04,1832,Aqua,MODIS,49,6.2,297.8,7.5,D,0
-8.3593,-74.8554,319.1,1.1,1,2015-02-04,1832,Aqua,MODIS,67,6.2,296.7,11.3,D,0
-8.3607,-74.8654,324.8,1.1,1,2015-02-04,1832,Aqua,MODIS,79,6.2,295.6,18.6,D,0
-9.9355,-75.1845,313.1,1.2,1.1,2015-02-04,1832,Aqua,MODIS,68,6.2,295,7.9,D,0
-14.6311,-69.4481,311.7,1.3,1.1,2015-02-05,1446,Terra,MODIS,33,6.2,294.7,7.7,D,0
-17.4946,-71.3502,328.9,1.5,1.2,2015-02-05,1447,Terra,MODIS,0,6.2,298.2,25.2,D,2
-7.7093,-79.2803,318.6,4.3,1.9,2015-02-05,1622,Terra,MODIS,38,6.2,293.9,58.8,D,0
-8.2369,-75.1654,308.2,1,1,2015-02-06,1527,Terra,MODIS,43,6.2,291,5.2,D,0
-11.1128,-77.3197,338,1,1,2015-02-06,1528,Terra,MODIS,83,6.2,300.4,26.8,D,0
-17.4905,-71.3493,331,2.1,1.4,2015-02-06,1530,Terra,MODIS,35,6.2,301.5,41.3,D,2
-8.4738,-74.9406,319.3,1.8,1.3,2015-02-06,1820,Aqua,MODIS,69,6.2,294.2,21.4,D,0
-8.242,-75.1704,312.5,1.8,1.3,2015-02-06,1820,Aqua,MODIS,66,6.2,291.2,14.4,D,0
-8.2367,-75.1643,310.1,1.8,1.3,2015-02-06,1820,Aqua,MODIS,60,6.2,291.7,10.8,D,0
-8.4475,-74.6607,313.5,1.7,1.3,2015-02-06,1820,Aqua,MODIS,51,6.2,293.4,10.9,D,0
-8.3939,-74.9421,312.4,1.8,1.3,2015-02-06,1820,Aqua,MODIS,62,6.2,294.7,11.5,D,0
-6.5806,-76.4871,324.3,2.2,1.4,2015-02-06,1820,Aqua,MODIS,82,6.2,295.3,46,D,0
-6.5802,-76.4805,319.1,2.2,1.4,2015-02-06,1820,Aqua,MODIS,77,6.2,295,29.9,D,0
-6.8352,-76.4364,312.7,2.2,1.4,2015-02-06,1820,Aqua,MODIS,31,6.2,285.8,20.2,D,0
-7.0105,-76.3819,315.6,2.2,1.4,2015-02-06,1820,Aqua,MODIS,71,6.2,295,20.5,D,0
-7.0094,-76.377,314.3,2.2,1.4,2015-02-06,1820,Aqua,MODIS,57,6.2,295,15.6,D,0
-6.9996,-76.3004,317.9,2.1,1.4,2015-02-06,1820,Aqua,MODIS,70,6.2,295.4,22.1,D,0
-7.0001,-76.3053,315.8,2.1,1.4,2015-02-06,1820,Aqua,MODIS,72,6.2,295.3,17.9,D,0
-8.8988,-74.1909,310.1,1.6,1.2,2015-02-06,1820,Aqua,MODIS,0,6.2,294.2,7.9,D,0
-8.71,-74.4045,313.1,1.6,1.3,2015-02-06,1820,Aqua,MODIS,66,6.2,294.4,13.7,D,0
-6.5827,-76.4998,319.6,2.2,1.4,2015-02-06,1820,Aqua,MODIS,77,6.2,294.6,32.8,D,0
-7.37,-76.7418,331.8,2.3,1.5,2015-02-06,1820,Aqua,MODIS,86,6.2,294,88.9,D,0
-8.286,-74.8186,325.6,1.7,1.3,2015-02-06,1820,Aqua,MODIS,81,6.2,296.9,35.7,D,0
-7.3575,-76.7289,312.4,2.3,1.5,2015-02-06,1820,Aqua,MODIS,62,6.2,293.5,18.5,D,0
-8.2824,-74.8139,320.2,1.7,1.3,2015-02-06,1820,Aqua,MODIS,77,6.2,295.5,24.2,D,0
-8.2959,-74.8278,316.7,1.7,1.3,2015-02-06,1820,Aqua,MODIS,39,6.2,296.1,16.1,D,0
-8.2939,-74.8123,339.4,1.7,1.3,2015-02-06,1820,Aqua,MODIS,90,6.2,296.6,77.4,D,0
-6.5481,-76.736,317.3,2.3,1.5,2015-02-06,1820,Aqua,MODIS,69,6.2,293.7,30.9,D,0
-8.3921,-74.9517,313,1.8,1.3,2015-02-06,1820,Aqua,MODIS,68,6.2,294.3,13.8,D,0
-7.1372,-76.7486,322.5,2.3,1.5,2015-02-06,1820,Aqua,MODIS,79,6.2,292.8,48.2,D,0
-7.0152,-76.2215,313.8,2.1,1.4,2015-02-06,1820,Aqua,MODIS,12,6.2,293,14,D,0
-6.8525,-76.2746,332.7,2.1,1.4,2015-02-06,1820,Aqua,MODIS,87,6.2,293.8,75.8,D,0
-7.2178,-76.3764,313.5,2.2,1.4,2015-02-06,1820,Aqua,MODIS,37,6.2,293.7,16,D,0
-8.4807,-74.9345,323.2,1.8,1.3,2015-02-06,1820,Aqua,MODIS,80,6.2,295.4,30.3,D,0
-8.4717,-74.9247,314.7,1.8,1.3,2015-02-06,1820,Aqua,MODIS,35,6.2,293.9,12,D,0
-8.7081,-74.3899,314,1.6,1.3,2015-02-06,1820,Aqua,MODIS,68,6.2,293.7,15.1,D,0
